위반구분,위반일시,위반장소,과태료부과일자,데이터기준일자
주정차 금지구역,2024-11-13 14:25,산격동 산격로6길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:33,관음동 관음로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:43,노원동3가 팔달로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:35,동천동 대천로18길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:02,산격동 대동로1길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:24,칠성동2가 칠성남로30길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:30,산격동 대동로1길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:55,복현동 동북로57길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:25,칠성동2가 칠성남로30길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:38,학정동 칠곡중앙대로136길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:15,칠성동2가 태평로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:16,칠성동2가 태평로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:55,복현동 동북로57길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:29,관음동 관음로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 동천로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:33,칠성동2가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:26,칠성동2가 칠성남로30길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:29,노원동3가 노원로10길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:54,읍내동 칠곡중앙대로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:01,복현동 공항로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:55,복현동 동북로57길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 16:45,노원동3가 노원로10길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 16:45,노원동3가 팔달로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:13,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:48,관음동 칠곡중앙대로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:50,사수동 내곡로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:56,복현동 경대로19길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:44,노원동3가 노원로10길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:58,읍내동 칠곡중앙대로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:54,읍내동 구암로15길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:50,읍내동 구암로15길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:41,구암동 구암로49길 부근,2024-12-05,2025-01-01
주정차 금지구역,2024-11-13 15:16,칠성동2가 태평로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:39,학정동 칠곡중앙대로136길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:55,복현동 동북로57길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:28,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:21,복현동 검단로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 동천로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 10:50,읍내동 구암로15길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 16:47,사수동 내곡로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:46,노원동3가 노원로10길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:57,복현동 동북로53길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:19,노원동3가 노원로10길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:28,노원동3가 노원로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:45,구암동 팔거천동로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:19,노원동3가 노원로10길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:34,칠성동2가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:29,노원동3가 노원로10길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:35,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:16,칠성동2가 칠성남로38길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 08:04,칠성동2가 칠성남로37길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:59,복현동 공항로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:56,복현동 동북로53길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:24,침산동 침산로22길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:02,동천동 동천로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:49,동천동 대천로18길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:16,동천동 팔거천동로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:35,칠성동2가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:36,구암동 구암로49길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:40,칠성동1가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:29,산격동 대동로1길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:26,태전동 칠곡중앙대로52길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 10:31,읍내동 구암로21길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:40,칠성동1가 신암로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:31,태전동 태암남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:07,학정동 칠곡중앙대로136길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:52,읍내동 칠곡중앙대로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:46,칠성동2가 공평로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:46,칠성동2가 공평로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:15,칠성동2가 태평로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:48,관음동 칠곡중앙대로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:22,구암동 태암남로11길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:25,칠성동2가 칠성남로30길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:33,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:02,산격동 대동로1길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:26,칠성동2가 칠성남로38길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:22,노원동3가 팔달로35길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:21,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:28,노원동3가 노원로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:29,관음동 관음로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:31,태전동 칠곡중앙대로52길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:46,대현동 대현남로6길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:33,칠성동2가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 16:22,칠성동2가 침산로 부근,2025-01-13,2025-01-01
소화전앞,2024-11-13 07:25,칠성동2가 칠성남로30길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:31,읍내동 구암로21길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:20,태전동 학정로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 10:31,읍내동 구암로21길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,태전동 구암로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:46,관음동 칠곡중앙대로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:30,관음동 관음로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:33,칠성동2가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:54,복현동 동북로57길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:40,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:21,칠성동2가 칠성남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:09,동호동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:43,노원동3가 팔달로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:04,동천동 동천로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:38,구암동 구암로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 10:55,복현동 경대로19길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:19,칠성동2가 칠성남로29길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:29,노원동3가 노원로10길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:46,사수동 내곡로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:53,읍내동 관음로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:22,복현동 복현로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:47,칠성동2가 409-31 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:19,칠성동2가 칠성남로29길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 15:21,칠성동2가 칠성남로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 10:55,복현동 경대로19길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:30,구암동 태암남로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:29,관음동 관음로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:40,칠성동2가 칠성남로30길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 07:58,칠성동1가 칠성시장로5길 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:09,동호동 팔거천동로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:54,읍내동 칠곡중앙대로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 11:38,학정동 칠곡중앙대로136길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:26,칠성동2가 태평로 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-13 14:44,칠성동1가 칠성시장로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 11:38,학정동 칠곡중앙대로136길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:29,태전동 학정로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:30,관음동 구암로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 10:51,읍내동 칠곡중앙대로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 15:13,태전동 구암로22길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 07:23,복현동 검단로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:50,사수동 내곡로 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 16:41,금호동 한강로7길 부근,2024-11-14,2025-01-01
주정차 금지구역,2024-11-13 14:38,구암동 구암로 부근,2024-11-14,2025-01-01
도로모퉁이,2024-11-11 19:29,학정동 953-24 부근,2024-11-21,2025-01-01
횡단보도,2024-11-10 20:09,복현동 539-134 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-10 20:52,복현동 368-1 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-11 19:52,구암동 663 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-08 19:10,침산동 216-1 부근,2025-01-13,2025-01-01
횡단보도,2024-11-08 19:02,동변동 493 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-11 22:06,노원동1가 18-5 부근,2024-11-21,2025-01-01
횡단보도,2024-11-10 20:54,복현동 318-3 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-11 21:58,노원동1가 18-5 부근,2024-11-21,2025-01-01
횡단보도,2024-11-13 00:28,읍내동 1350 부근,2025-01-13,2025-01-01
소화전앞,2024-11-13 00:44,읍내동 1355 부근,2024-11-21,2025-01-01
보도(인도)위,2024-11-11 22:04,노원동1가 18-5 부근,2024-11-21,2025-01-01
소화전앞,2024-11-07 11:20,침산동 133-40 부근,2024-11-15,2025-01-01
소화전앞,2024-11-07 11:20,침산동 133-40 부근,2024-11-15,2025-01-01
버스정류장,2024-11-12 15:50,동호동 209-1 부근,2024-11-21,2025-01-01
소화전앞,2024-11-13 03:42, 침산동 620-3 부근,2025-01-13,2025-01-01
횡단보도,2024-11-08 14:34,동천동 962-4 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-08 11:42,산격동 산18-2 부근,2024-11-15,2025-01-01
횡단보도,2024-11-10 19:54,산격동 1828 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-09 13:21,침산동 133-40 부근,2025-01-13,2025-01-01
횡단보도,2024-11-10 14:45,동천동 893 부근,2024-11-15,2025-01-01
소화전앞,2024-11-08 12:09,구암동 656-7 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-08 15:02,읍내동 946-3 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-12 15:53,칠성동2가 132-2 부근,2025-01-13,2025-01-01
횡단보도,2024-11-09 13:21,침산동 133-40 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-09 21:24,국우동 1151-1 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-08 20:25,태전동 1002 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-13 05:24,동변동 680 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-09 20:53,사수동 963 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-13 05:26,동변동 680 부근,2024-11-21,2025-01-01
횡단보도,2024-11-13 06:14,매천동 677-1 부근,2024-11-21,2025-01-01
횡단보도,2024-11-10 13:22, 동호동 191-1 부근,2024-11-15,2025-01-01
소화전앞,2024-11-08 19:58,대현동 281-3 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-12 10:56,대현동 190-18 부근,2024-11-21,2025-01-01
도로모퉁이,2024-11-11 19:39,학정동 953-18 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-10 19:19,고성동3가 143 부근,2024-11-15,2025-01-01
버스정류장,2024-11-08 18:37,구암동 835-1 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-09 20:25,태전동 254-3 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-09 20:46,사수동 964 부근,2024-11-15,2025-01-01
소화전앞,2024-11-08 18:06,구암동 832-3 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-08 22:50,동천동 902-2 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-09 20:49, 사수동 964 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-11 19:41,학정동 953-18 부근,2024-11-21,2025-01-01
도로모퉁이,2024-11-13 08:35,읍내동 315-9 부근,2024-11-21,2025-01-01
도로모퉁이,2024-11-08 22:49,칠성동2가 302-94 부근,2024-11-15,2025-01-01
도로모퉁이,2024-11-11 19:33,학정동 953-14 부근,2024-11-21,2025-01-01
횡단보도,2024-11-13 08:38,서변동 1741-7 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-09 19:51,동천동 910-4 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-09 19:51,동천동 910-4 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-09 19:51,동천동 910-4 부근,2024-11-15,2025-01-01
횡단보도,2024-11-09 19:54, 동천동 911-5 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-11 16:09,복현동 137 부근,2025-01-13,2025-01-01
횡단보도,2024-11-09 19:56, 동천동 911-5 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-09 20:00, 동천동 911-5 부근,2024-11-15,2025-01-01
주정차 금지구역,2024-11-12 19:55,구암동 836-1 부근,2024-11-21,2025-01-01
횡단보도,2024-11-11 14:12,동천동 967-3 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-09 19:34,동천동 896 부근,2025-01-13,2025-01-01
횡단보도,2024-11-09 19:45, 서변동 1148-1 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-11 16:39,고성동2가 26-1 부근,2024-11-21,2025-01-01
주정차 금지구역,2024-11-12 19:57,구암동 836-1 부근,2024-11-21,2025-01-01
횡단보도,2024-11-11 19:57,칠성동2가 361-1 부근,2024-11-21,2025-01-01
횡단보도,2024-11-10 09:27,관음동 1323-8 부근,2024-11-15,2025-01-01
횡단보도,2024-11-09 19:46,동천동 903-4 부근,2024-11-15,2025-01-01
주정차 금지구역,2024-11-12 19:56,구암동 836-1 부근,2024-11-21,2025-01-01
도로모퉁이,2024-11-09 19:32, 동천동 896 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-12 18:35,동변동 680 부근,2025-01-13,2025-01-01
보도(인도)위,2024-11-09 20:05,동천동 904-3 부근,2025-01-13,2025-01-01
횡단보도,2024-11-09 22:12,동천동 896-1 부근,2024-11-15,2025-01-01
소화전앞,2024-11-13 10:10,침산동 1676 부근,2024-11-21,2025-01-01
보도(인도)위,2024-11-13 10:16, 동천동 905-1 부근,2025-01-13,2025-01-01
횡단보도,2024-11-09 22:10,동천동 897-3 부근,2024-11-15,2025-01-01
보도(인도)위,2024-11-12 18:38,동변동 680 부근,2025-01-13,2025-01-01
도로모퉁이,2024-11-13 10:19,태전동 1030 부근,2024-11-21,2025-01-01
횡단보도,2024-11-09 22:08,태전동 253-5 부근,2025-01-13,2025-01-01
소화전앞,2024-11-12 13:09, 침산동 1676 부근,2025-01-13,2025-01-01
소화전앞,2024-11-09 22:08, 국우동 613-1 부근,2024-11-15,2025-01-01
횡단보도,2024-11-09 21:26,구암동 663-9 부근,2025-01-13,2025-01-01
횡단보도,2024-11-12 16:25,태전동 1238 부근,2024-11-21,2025-01-01
